record_id,sentence_text,country_source,source_role,source_line,source_document_id,source_sentence_id,source_split,derived_split,annotator1_raw,annotator2_raw,reconciliation_raw,recorded_label,label_path
test-0651,"Pribor za pisanje, dakle, spravak, šilo i papir složen u prospektnu mapu 300 kuna, a obična plastična folija za reljefno crtanje podešena za njihove potrebe, jedna kutijica 90 kuna.",HR,test_file,651,20819,651,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0653,"Imat ćete odličan BDP, odličan, samo je pitanje tko će živjeti u takvoj državi, tko će ostat?",HR,test_file,653,60060,653,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0654,"Nastojimo urediti probacijski sustav, a probacija predstavlja izvaninstitucionalni okvir, odnosno tretman počinitelja kaznenih djela za koje je procijenjeno da ih nije potrebno izdvajati iz socijalne sredine.",HR,test_file,654,24172,654,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0655,Ministar branitelja gospodin Predrag Matić osnovao je radnu skupinu koja je ne samo za objavu pripremanje zakonskih osnova za objavu jedinstvenog registra nego i preispitivanje onih odredaba zakona koje bi se mogle poboljšati.,HR,test_file,655,10727,655,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0656,"Mislim vi u Amsterdamu, ne možete naći slobodan krevet tokom cijele godine, ne.",HR,test_file,656,82412,656,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0657,"Ali ću vam reći zašto je došlo do smanjenja, a vi to isto tako vjerujem pretpostavljam znate, došlo je do smanjenja upravo zbog toga što je drugačija dinamika, dinamika izvršenja proračuna.",HR,test_file,657,12664,657,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0659,A dečkima u Istri koji su bacili neku narančastu boju na vrata IDS-a poručujem da to ubuduće to čine sa crvenom.,HR,test_file,659,70351,659,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0666,E sad se postavlja pitanje koliko građana je došlo do zida da nije imalo volje niti saborskom odboru poslati predstavku.,HR,test_file,666,4022,666,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0668,Ja sam uvjeren da ona zna što ona dole radi.,HR,test_file,668,39245,668,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0671,"Da, hrvatski narod u BiH je konstitutivan narod i baš zato što je konstitutivan narod može se brinuti i treba se brinuti o samom sebi i o svom položaju.",HR,test_file,671,121687,671,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0672,Kolega Staziću ponukali ste me da proširim zapravo vašu temu na jedno kompletnije nerazumijevanje od strane onih koji bi trebali razumjeti što su danas informacije i što je danas znanje.,HR,test_file,672,62623,672,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0674,"A onda bih u drugom dijelu ipak se koncentrirao na onaj, meni posebno blizak problem a to je problem Bošnjačke manjine u Republici Hrvatskoj.",HR,test_file,674,3699,674,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0677,"Što Ministarstvo obitelji, branitelja i međugeneracijske solidarnosti čini za promoviranje djelatnosti zadruga hrvatskih branitelja i kako ministarstvo može pomoći braniteljskim zadrugama u zajedničkom nastupu na tržištu kako bi oni bili što uspješniji?",HR,test_file,677,20046,677,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0679,"Imamo primjer sa autocestama, Zagreb-Macelj, mi subvencioniramo to.",HR,test_file,679,32131,679,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0681,Ja mislim da izolacija znači vrlo jasno da ne može doći do situacije …/Upadica: Hvala./… da može ugroziti nekoga.,HR,test_file,681,199366,681,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0682,"Svi smo protiv doprinosa, ali jedna zajednica na tome naprosto počiva.",HR,test_file,682,43407,682,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0683,Kad govorite o granicama sa BiH to je druga država.,HR,test_file,683,80723,683,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0686,Unatoč tomeš to predlagatelj kaže da se radi o prijedlogu Krovnog zakona.,HR,test_file,686,22606,686,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0688,I jako nam dobro dođe takva jedna korisnik jedne savjetodavne službe jer morate nekog nešto pitati.,HR,test_file,688,49534,688,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0689,Ali i jasno da će kontroliranje prekomjernog deficita itekako utjecati i na kamatne stope koje će Republika Hrvatska plaćati na kredite ali isto tako i na obveznice.,HR,test_file,689,67304,689,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0691,"Znači ovim izmjenom zakona, tj. Direktivom EU, zabranjuje se ubijanje dlakave i pernate divljači dok uzgaja svoju mladunčad.",HR,test_file,691,39988,691,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0695,"Da li kroz popunjavanjem određenih niša kvalitete recimo, da mi jačamo vojnu policiju itd.",HR,test_file,695,79294,695,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0698,"Majstoru se navratio itd.“ I uglavnom stvar je o tome kaže – a što želiš to ti budi, ide vrijeme dođe rok, eto vraga skok na skok.",HR,test_file,698,59843,698,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0699,"Najveći bedemi ili zaštita nekog društva od njegove erozije, anarhije, rasapa, gubljenja jednog moralnog temelja, općedruštvenog moralnog temelja nastaje onda kada se uruše njegovi zakoni.",HR,test_file,699,46830,699,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0700,Iza nas je definitivno jedna teška godina u kojoj je Hrvatska nažalost nazadovala na mnogim važnim ljestvicama.,HR,test_file,700,107815,700,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0702,U sklopu pitanja informacijske sigurnosti i problematike zaštite osobnih podataka u javnosti je postavila pitanje prikupljanja podataka od vlasnika mobilnih telefona.,HR,test_file,702,69968,702,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0704,"Da li je to Federacija, da li je to Srpska Republika i ova Deklaracija bi se trebala odnositi i na Srpsku Republiku i Federaciju.",HR,test_file,704,121609,704,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0706,Nešto je manje kaznenih djela vezanih uz zloporabu droga i krijumčarenje nego u protekle tri godine.,HR,test_file,706,62046,706,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0707,"Znači radi se o pet zakona koje ću ja sad ovdje obrazložiti, svih pet odjedanput jer nema smisla svakoga pojedinačno jer su izmjene iste u svim zakonima.",HR,test_file,707,70555,707,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0711,"Dakle, jedna stvar koja je, zatim upozorili su me građani iz južnog djela Hrvatske na pojačani ulazak u RH iz BiH nakon objave ovoga u Mostaru da je pozitivan bez samoizolacije.",HR,test_file,711,189482,711,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0714,"Ali dozvolite mi, mi smo kroz provođenje ovog natječaja uočili određene probleme zbog čega se limitira i smanjuje mogućnost odabira određenog broja projekata.",HR,test_file,714,85379,714,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0715,Broj oštećenih osoba ženskoga spola je u 2003. godini bio oko 67%.,HR,test_file,715,22352,715,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0717,Ovdje je bilo i par kritičkih osvrta na to da smo povratnu informaciju odnosno povratni zahtjev prema nama trebali imati i od vas kao saborskih zastupnika i nadamo se da će to ubuduće biti.,HR,test_file,717,120554,717,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0718,"Ali u najvećem slučaju, odnosno u najboljem slučaju da prekorači te granice rješavanja tih međuljudskih odnosa.",HR,test_file,718,89176,718,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0719,I na kraju krajeva to će vam reći 99% ljudi u carini koji se bave tim poslom da tako treba napraviti.,HR,test_file,719,44511,719,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0720,"U Izvješću je vidljiv iznos sredstava osiguran za projekte pojedinih udruga, ali nije naveden ni jedan primjer konkretnog doprinosa pojedinog projekta provedbi Nacionalne strategije suzbijanja zlouporabe opojnih droga u Republici Hrvatskoj.",HR,test_file,720,50914,720,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0722,A u Ustavu se jasno propisuje da se između ostaloga osobni podaci mogu koristiti ili na osnovu vlastite privole ispitanika ili ako je to utvrđeno zakonom uz uvjete i određene zakonom.,HR,test_file,722,83567,722,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0723,"I po meni bi trebalo dozvolit tim ljudima da za drže to oružje, ali da se prijavi, da se zna da ima oružje čovjek.",HR,test_file,723,26268,723,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0724,"Glavna tema u našoj raspravi prije ovih saborskih rasprava i prije saborske rasprave je bilo smanjiti, da li smanjiti, da li smanjuje javna potrošnja.",HR,test_file,724,57488,724,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0725,"Dakle, sama definicija pojma klasificiranih podataka, njihovo stupnjevanje i razlikovanje od neklasificiranih podataka te osnovna načela u pogledu pristupa takovim podacima.",HR,test_file,725,85621,725,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0728,Ovaj ekonomski regulator kao i na području drugih tržnih industrija se ogleda prije svega u pripremi i osiguranju uvjeta na tržištu.,HR,test_file,728,68275,728,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0729,"Kako imovinom namiriti svoje dugove, imovinom koju moramo prodati, dionicama koje moramo prodati, ali onda uvijek ide teza, sad je kriza, nije vrijeme, nije ovo, nije ono.",HR,test_file,729,59562,729,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0730,Za koliko novaca je oštetila sa tim potezom Hrvatsku državu.,HR,test_file,730,34487,730,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0731,"Dakle, nikakvo uporište u Poslovniku nema osim što ste i sami rekli, prakse koja nije i moja praksa.",HR,test_file,731,73541,731,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0732,Poštovane kolege vi vladajući razmislite da li trebate dići ruku za ovaj zakon jer izvještaj o monitoringu koji će uslijediti u listopadu bit će ključan.,HR,test_file,732,10130,732,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0734,Pa zar stvarno netko misli da premijer Plenković u ovu godinu dana je imao ikakvu mogućnost nešto dati Agrokoru ili dobiti od Agrokora?,HR,test_file,734,58484,734,nije_dostupno_iz_izvora,ispitivanje,M_Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0735,"Recimo kada sam ja studirala, na mom fakultetu, uopće nije moglo biti izvanrednog studiranja i nije se moglo taj fakultet uopće studirati u rad.",HR,test_file,735,86502,735,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0740,"Zatim, postoje ekonomski instrumenti, nadzor, prekršaji i novčane kazne.",HR,test_file,740,6810,740,nije_dostupno_iz_izvora,ispitivanje,N_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0741,I stoga i ovom prilikom apel da se konačno pristupi ubrzanju postupka i stvaranja uvjeta za posvojenje.,HR,test_file,741,93671,741,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0742,"Uzeo sam za primjer Švicarsku o kojoj se svi stalno pozivamo, koja je dobila i nagradu kao najbolja država u smislu sigurnosti prometa na cestama koja ima 7,5 milijuna stanovnika.",HR,test_file,742,139911,742,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0743,Predlagač smatra da bi ukidanje obaveznog roka dovelo do znatnih ušteda.,HR,test_file,743,20233,743,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0745,Mladi bez iskustva naprosto su preskupi poslodavcima jer im u prvih godinu ili više dana teško mogu ostvarivati vrijednost.,HR,test_file,745,7837,745,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0746,"Kako se možemo uspoređivat sa normalnim državama kad u tom kaosu, katastarskom kaosu i neriješenih problema sa zemljišnim knjigama.",HR,test_file,746,85425,746,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0750,Da su štiteći dignitet Domovinskog rata ali i branitelja nastojali donjeti zakone koji su u tom trenutku doista najkvalitetniji.,HR,test_file,750,7602,750,nije_dostupno_iz_izvora,ispitivanje,Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0751,I ne može sada on zaobilazno sa strancima ulaziti u našu zemlju.,HR,test_file,751,26732,751,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0752,"Ono što znamo i vi i ja da postoje interesi nekih kreditora, da zapravo se Agrokor održi, da se digne, da nastavi dalje.",HR,test_file,752,36223,752,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0755,Pritom je posebno istaknuto omogućavanje tužiteljima azila podnošenje žalbe protiv prvostupanjske odluke Povjerenstva za azil te mogućnosti pravne zaštite u postupku pred Upravnim sudom.,HR,test_file,755,90419,755,nije_dostupno_iz_izvora,ispitivanje,M_Positive,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Positive,jedan_uvjezbani_koder
test-0756,"Singapurski ugovor o pravu žiga usvojen je 27. ožujka 2006. godine, a na diplomatskoj konferenciji u Singapuru konsenzusom država članica Svjetske organizacije za intelektualno vlasništvo.",HR,test_file,756,64276,756,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0760,"Imaš uloženo nešto, imaš marže, PDV i sve to skupa čini cijenu koju onda predstavljaš svome kupcu.",HR,test_file,760,59494,760,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0761,"Hvala lijepo gospodine predsjedniče, štovane dame i gospodo zastupnici.",HR,test_file,761,15705,761,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0762,"Druga, drugi prijedlog koji bih uputio odnosi se na sektor pravosuđa, te ću zamoliti uvaženog državnog tajnika da o istome uvaži ministra pravosuđa.",HR,test_file,762,192800,762,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0763,U tako nerazumnom roku spremnu dokumentaciju imaju samo ti povlašteni ponuđači.,HR,test_file,763,165605,763,nije_dostupno_iz_izvora,ispitivanje,Negative,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Negative,jedan_uvjezbani_koder
test-0766,Ako postoje neki sportovi specifični za neku sredinu onda će se u toj sredini više ulagati u njih.,HR,test_file,766,13635,766,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
test-0767,"Vlada Republike Hrvatske ima pravo i obvezu u interesu financijske održivosti zdravstvenog sustava predlagati nove zakone, ili pak izmjene i dopune postojećih zakonskih rješenja.",HR,test_file,767,63293,767,nije_dostupno_iz_izvora,ispitivanje,P_Neutral,nije_dostupno_iz_izvora,nije_dostupno_iz_izvora,Neutral,jedan_uvjezbani_koder
